tool,file,line,severity
radon_cc,backend/app/tests/api/routes/test_wallets.py,17,B
radon_cc,backend/app/tests/api/routes/test_items.py,23,B
radon_cc,backend/app/tests/api/routes/test_items.py,41,B
radon_cc,backend/app/tests/api/routes/test_items.py,103,B
radon_cc,backend/app/tests/api/routes/test_transactions.py,17,B
radon_cc,backend/app/tests/api/routes/test_users.py,357,B
radon_cc,backend/app/tests/api/routes/test_users.py,232,B
flake8_wps,backend/app/api/routes/transactions.py,33,warning
flake8_wps,backend/app/api/routes/transactions.py,38,warning
flake8_wps,backend/app/api/routes/wallets.py,22,warning
flake8_wps,backend/app/api/routes/wallets.py,29,warning
flake8_wps,backend/app/crud.py,0,warning
flake8_wps,backend/app/crud.py,7,warning
flake8_wps,backend/app/crud.py,75,warning
flake8_wps,backend/app/crud.py,76,warning
flake8_wps,backend/app/crud.py,76,warning
flake8_wps,backend/app/crud.py,77,warning
flake8_wps,backend/app/crud.py,108,warning
flake8_wps,backend/app/crud.py,137,warning
flake8_wps,backend/app/crud.py,148,warning
flake8_wps,backend/app/models/db_models.py,63,warning
flake8_wps,backend/app/models/db_models.py,63,warning
flake8_wps,backend/app/models/db_models.py,82,warning
flake8_wps,backend/app/models/transaction_models.py,13,warning
flake8_wps,backend/app/models/wallet_models.py,18,warning
flake8_wps,backend/app/models/wallet_models.py,18,warning
flake8_wps,backend/app/tests/api/routes/test_transactions.py,22,warning
flake8_wps,backend/app/tests/api/routes/test_transactions.py,36,warning
flake8_wps,backend/app/tests/api/routes/test_transactions.py,61,warning
flake8_wps,backend/app/tests/api/routes/test_transactions.py,65,warning
flake8_wps,backend/app/tests/api/routes/test_wallets.py,32,warning
flake8_wps,backend/app/tests/api/routes/test_wallets.py,32,warning
flake8_wps,backend/app/tests/api/routes/test_wallets.py,84,warning
flake8_wps,backend/app/tests/utils/wallet.py,19,warning
vulture,backend/app/crud.py,4,warning
vulture,backend/app/models/api_models.py,45,warning
vulture,backend/app/models/db_models.py,17,warning
vulture,backend/app/models/db_models.py,23,warning
vulture,backend/app/models/db_models.py,51,warning
vulture,backend/app/tests/api/routes/test_transactions.py,2,warning
vulture,backend/app/tests/api/routes/test_wallets.py,2,warning
vulture,backend/app/tests/utils/wallet.py,1,warning
